STORE_ID,STORE_NAME,REGION,CITY,STATE,COUNTRY,OPEN_DATE,STATUS
S9562,Store_9562,,Pune,,India,2023-07-30,CLOSED
S9563,Store_9563,,Kochi,TS,India,,RENOVATION
S9564,Store_9564,NORTH,,,India,2021-03-01,RENOVATION
S9565,,WEST,Pune,WB,,2025-04-04,RENOVATION
S9566,Store_9566,EAST,Hyderabad,,India,2024-04-02,
S9567,Store_9567,CENTRAL,Hyderabad,,India,,OPEN
S9568,,EAST,Hyderabad,TS,,2022-10-31,CLOSED
S9569,Store_9569,,Indore,,India,2023-08-19,OPEN
S9570,Store_9570,NORTH,Hyderabad,,India,,OPEN
S9571,Store_9571,,Mumbai,RJ,,2024-05-15,RENOVATION
S9572,Store_9572,WEST,Kolkata,,India,,OPEN
S9573,Store_9573,CENTRAL,,MP,,2022-01-27,RENOVATION
S9574,,EAST,Kochi,KA,India,2022-01-21,
S9575,Store_9575,SOUTH,,,India,2023-10-16,OPEN
S9576,,SOUTH,Pune,TS,,2022-03-28,CLOSED
S9577,Store_9577,,Chennai,KA,India,,RENOVATION
S9578,,SOUTH,Pune,RJ,India,,OPEN
S9579,Store_9579,,Delhi,RJ,,2026-01-05,CLOSED
,Store_9580,EAST,,DL,India,2024-10-01,RENOVATION
S9581,Store_9581,CENTRAL,,MH,India,,OPEN
S9582,,CENTRAL,,RJ,India,2023-05-11,OPEN
S9583,Store_9583,SOUTH,Mumbai,,India,,RENOVATION
,,WEST,Chennai,RJ,India,2022-04-14,OPEN
S9585,,CENTRAL,,KL,India,2023-11-01,RENOVATION
S9586,Store_9586,CENTRAL,,KL,,2021-05-08,OPEN
S9587,Store_9587,SOUTH,,WB,India,2024-08-24,
S9588,Store_9588,SOUTH,Delhi,WB,India,,
S9589,,CENTRAL,Delhi,KL,,2024-01-09,OPEN
S9590,,EAST,Kolkata,,India,2023-08-14,OPEN
,Store_9591,,Kolkata,TS,India,2025-08-31,OPEN
S9592,,CENTRAL,Bengaluru,,India,2021-11-11,RENOVATION
S9593,,EAST,,RJ,India,2025-06-10,CLOSED
S9594,Store_9594,CENTRAL,Kolkata,KL,India,,
S9595,,WEST,Bengaluru,RJ,India,2024-04-18,
S9596,,EAST,Hyderabad,DL,India,,RENOVATION
,Store_9597,SOUTH,Delhi,,India,2023-01-26,CLOSED
S9598,Store_9598,WEST,,MP,,2024-06-29,CLOSED
S9599,Store_9599,CENTRAL,,MH,India,2021-05-05,
S9600,Store_9600,,Hyderabad,RJ,India,,CLOSED
S9601,,,Indore,WB,India,2021-12-21,OPEN
S9602,Store_9602,SOUTH,Hyderabad,MH,,,CLOSED
S9603,Store_9603,,Mumbai,,India,2022-03-27,RENOVATION
,Store_9604,NORTH,,WB,India,2021-09-05,OPEN
S9605,Store_9605,,Delhi,DL,India,2025-11-15,
,Store_9606,EAST,Delhi,MH,India,2021-07-20,
S9607,Store_9607,CENTRAL,Mumbai,,India,,CLOSED
S9608,,,Bengaluru,KL,India,2023-07-02,RENOVATION
S9609,Store_9609,CENTRAL,Mumbai,KL,,,OPEN
S9610,,,Kolkata,KA,India,2024-04-12,RENOVATION
S9611,Store_9611,NORTH,,,India,2021-08-08,OPEN
,,SOUTH,Delhi,RJ,India,2022-06-18,OPEN
S9613,,NORTH,Indore,TS,India,,CLOSED
S9614,Store_9614,,Pune,MP,,2024-12-23,RENOVATION
,Store_9615,NORTH,Hyderabad,MP,,2024-01-08,CLOSED
S9616,,NORTH,Jaipur,KA,India,,OPEN
S9617,Store_9617,SOUTH,Hyderabad,MP,,2024-10-31,
S9618,Store_9618,CENTRAL,Kochi,,India,,CLOSED
S9619,Store_9619,CENTRAL,,DL,India,,RENOVATION
,Store_9620,CENTRAL,Delhi,,India,2022-08-03,OPEN
S9621,,,Jaipur,TN,India,2024-04-13,RENOVATION
S9622,,CENTRAL,Mumbai,TS,India,2025-11-10,
S9623,,EAST,Hyderabad,,India,2025-04-19,CLOSED
,Store_9624,EAST,Bengaluru,,India,2025-08-21,RENOVATION
S9625,Store_9625,SOUTH,Delhi,,,2025-09-22,RENOVATION
,Store_9626,NORTH,Jaipur,MP,India,,RENOVATION
S9627,Store_9627,,Bengaluru,,India,2025-03-01,OPEN
S9628,,NORTH,Bengaluru,TS,India,,CLOSED
S9629,,EAST,Jaipur,,India,2021-02-28,CLOSED
S9630,,WEST,Mumbai,WB,India,,RENOVATION
,,NORTH,Kochi,WB,India,2021-10-03,CLOSED
S9632,,CENTRAL,Pune,WB,India,2022-08-20,
S9633,,,Pune,MH,India,2023-04-20,RENOVATION
S9634,Store_9634,WEST,,KA,,2021-06-23,RENOVATION
,,SOUTH,Kolkata,RJ,India,2025-10-12,OPEN
S9636,Store_9636,,Kolkata,,India,2025-12-27,OPEN
,Store_9637,CENTRAL,,TN,India,2024-11-28,OPEN
S9638,Store_9638,NORTH,Indore,,,2025-03-29,OPEN
S9639,Store_9639,,Delhi,,India,2022-11-07,OPEN
S9640,Store_9640,SOUTH,Pune,WB,,2023-03-05,
,Store_9641,EAST,Kolkata,,India,2022-09-12,RENOVATION
S9642,Store_9642,,,TN,India,2025-02-23,OPEN
S9643,,WEST,Mumbai,,India,2022-08-11,OPEN
S9644,Store_9644,EAST,,MP,,2023-12-23,CLOSED
S9645,Store_9645,,,MP,India,2025-03-17,CLOSED
,Store_9646,CENTRAL,Mumbai,TS,India,,CLOSED
,Store_9647,,Bengaluru,WB,India,2025-07-30,RENOVATION
S9648,Store_9648,CENTRAL,Mumbai,,India,2021-09-17,
,Store_9649,,Chennai,WB,India,2025-07-24,CLOSED
S9650,Store_9650,,,KA,India,2021-10-22,OPEN
,Store_9651,SOUTH,,KL,India,2022-10-08,CLOSED
S9652,Store_9652,,Indore,MH,,2021-06-20,CLOSED
,Store_9653,SOUTH,Hyderabad,MH,,2024-05-14,RENOVATION
S9654,Store_9654,,Hyderabad,MP,,2022-03-14,OPEN
S9655,Store_9655,NORTH,Chennai,TN,,,CLOSED
S9656,,WEST,Kochi,,India,2021-03-14,RENOVATION
S9657,Store_9657,,Indore,,India,2024-01-02,CLOSED
S9658,Store_9658,CENTRAL,Chennai,KL,,,CLOSED
S9659,Store_9659,,,TN,India,2024-12-16,OPEN
S9660,,SOUTH,,TN,India,2023-11-07,CLOSED
,Store_9661,NORTH,Kolkata,DL,India,,RENOVATION
S9662,Store_9662,CENTRAL,,RJ,,2022-11-17,OPEN
,Store_9663,NORTH,Delhi,TS,India,,OPEN
S9664,Store_9664,NORTH,,WB,India,,CLOSED
S9665,Store_9665,SOUTH,Kolkata,WB,India,,
S9666,Store_9666,EAST,Bengaluru,,India,,CLOSED
,Store_9667,SOUTH,Mumbai,,India,2023-04-13,OPEN
S9668,Store_9668,WEST,Jaipur,,India,2024-04-11,
S9669,Store_9669,,Bengaluru,MP,India,2021-11-23,
,,WEST,Kolkata,MH,India,2024-03-23,CLOSED
S9671,,NORTH,,MP,India,2021-04-04,CLOSED
,Store_9672,CENTRAL,Kochi,TN,,2024-06-23,CLOSED
S9673,Store_9673,,Hyderabad,TS,India,2022-08-31,
,Store_9674,WEST,Hyderabad,KA,India,2024-02-28,
,Store_9675,EAST,Hyderabad,,India,2024-07-17,RENOVATION
S9676,Store_9676,NORTH,Jaipur,MH,,,RENOVATION
,Store_9677,SOUTH,Kochi,WB,,2022-01-05,OPEN
S9678,,NORTH,Kochi,RJ,,2024-08-14,CLOSED
S9679,Store_9679,CENTRAL,Chennai,,India,2025-12-20,
S9680,Store_9680,EAST,Pune,,India,,OPEN
S9681,Store_9681,,Mumbai,,India,2022-06-02,CLOSED
S9682,Store_9682,,Kolkata,MH,India,,OPEN
,Store_9683,,Delhi,KA,India,2023-04-23,RENOVATION
S9684,Store_9684,EAST,,,India,2026-01-16,RENOVATION
,Store_9685,SOUTH,Jaipur,DL,,2024-09-18,CLOSED
S9686,Store_9686,,Pune,,India,2021-09-09,CLOSED
S9687,,NORTH,,KA,India,2025-10-19,RENOVATION
S9688,,SOUTH,Hyderabad,MP,,2021-07-10,RENOVATION
S9689,Store_9689,SOUTH,,DL,India,,OPEN
S9690,,SOUTH,Jaipur,,India,2021-05-13,OPEN
S9691,,NORTH,Indore,KL,India,,OPEN
S9692,Store_9692,,Pune,,India,2025-05-23,CLOSED
S9693,Store_9693,EAST,Pune,,India,2023-11-18,
,Store_9694,SOUTH,,MH,India,2024-07-31,CLOSED
S9695,Store_9695,SOUTH,,TS,India,,OPEN
,Store_9696,WEST,,KL,India,2023-12-05,OPEN
S9697,Store_9697,NORTH,,TN,,2023-06-28,CLOSED
,Store_9698,CENTRAL,Hyderabad,KA,,2025-09-24,RENOVATION
S9699,Store_9699,EAST,,WB,,2023-12-23,CLOSED
S9700,,NORTH,Jaipur,WB,,2026-01-09,OPEN
S9701,,EAST,Indore,MP,India,2025-01-21,
S9702,Store_9702,NORTH,Chennai,,India,,CLOSED
,Store_9703,WEST,Pune,TS,,2024-03-16,CLOSED
,Store_9704,,Kolkata,KL,India,2024-05-14,OPEN
,Store_9705,EAST,Bengaluru,,India,2022-05-03,CLOSED
S9706,Store_9706,CENTRAL,Jaipur,KA,,2023-01-27,
S9707,,EAST,Indore,WB,India,2023-01-26,
,Store_9708,EAST,Bengaluru,RJ,India,2025-11-04,
,Store_9709,WEST,Indore,DL,India,,CLOSED
S9710,,EAST,Jaipur,WB,,2024-11-05,RENOVATION
S9711,,NORTH,Hyderabad,KL,,2022-07-06,RENOVATION
S9712,Store_9712,SOUTH,,,India,2022-01-31,OPEN
S9713,,,Delhi,TS,India,2024-12-24,RENOVATION
S9714,Store_9714,,Mumbai,TS,India,,RENOVATION
,Store_9715,,Kochi,RJ,India,2025-05-31,CLOSED
S9716,,EAST,Mumbai,,India,2022-09-06,RENOVATION
S9717,Store_9717,,Chennai,TN,India,2023-08-30,
S9718,Store_9718,,Hyderabad,TN,,2022-03-11,CLOSED
S9719,Store_9719,WEST,Bengaluru,,India,2021-10-05,
S9720,,WEST,,KA,India,2022-07-22,CLOSED
,Store_9721,NORTH,Mumbai,,India,2025-05-02,RENOVATION
S9722,Store_9722,,Kochi,,India,2025-07-08,RENOVATION
S9723,Store_9723,SOUTH,Chennai,,India,2025-09-16,
S9724,Store_9724,WEST,,MH,India,,OPEN
S9725,Store_9725,WEST,,KL,India,,CLOSED
S9726,Store_9726,NORTH,,KA,India,,CLOSED
,Store_9727,WEST,Bengaluru,DL,India,2025-11-17,
S9728,,EAST,Chennai,,India,2021-10-06,RENOVATION
S9729,,,Jaipur,TN,India,2024-07-29,RENOVATION
S9730,Store_9730,,Mumbai,RJ,India,2022-07-15,
S9731,Store_9731,WEST,Bengaluru,KA,,2024-09-14,
S9732,Store_9732,,,KL,India,2026-01-07,OPEN
S9733,Store_9733,NORTH,Kolkata,,India,,OPEN
S9734,Store_9734,NORTH,,TN,,2023-09-07,OPEN
S9735,Store_9735,,,MP,India,2024-07-16,OPEN
S9736,Store_9736,,Bengaluru,MH,,2021-04-30,RENOVATION
S9737,Store_9737,EAST,,,India,2023-09-10,CLOSED
S9738,Store_9738,CENTRAL,,MH,India,,OPEN
S9739,Store_9739,WEST,Pune,,,2022-10-29,OPEN
S9740,,,Bengaluru,MP,India,2023-04-26,RENOVATION
,Store_9741,CENTRAL,Jaipur,,India,2021-03-27,RENOVATION
S9742,Store_9742,,Mumbai,MH,India,2021-03-17,
S9743,Store_9743,SOUTH,,WB,India,,OPEN
,Store_9744,EAST,Chennai,RJ,India,,CLOSED
S9745,Store_9745,WEST,Bengaluru,,,2022-03-29,CLOSED
S9746,,WEST,Kolkata,TN,,2023-01-08,CLOSED
S9747,Store_9747,WEST,Indore,,,2024-10-04,CLOSED
S9748,Store_9748,,Hyderabad,RJ,India,,RENOVATION
S9749,Store_9749,,Hyderabad,DL,India,,OPEN
S9750,Store_9750,CENTRAL,Hyderabad,KL,,,RENOVATION
S9751,,EAST,Kochi,KL,India,2021-08-22,
,Store_9752,NORTH,Kolkata,RJ,India,2025-03-14,
S9753,Store_9753,WEST,,MP,,2024-02-13,OPEN
,Store_9754,CENTRAL,Bengaluru,,India,2021-11-09,CLOSED
,Store_9755,EAST,,MP,India,2024-04-17,RENOVATION
S9756,Store_9756,SOUTH,,DL,,2023-03-21,OPEN
S9757,Store_9757,SOUTH,Chennai,MH,,2022-07-04,
S9758,Store_9758,EAST,,DL,India,,RENOVATION
S9759,Store_9759,SOUTH,,MP,India,2023-04-17,
S9760,Store_9760,,,DL,India,2024-06-08,OPEN
,Store_9761,NORTH,Bengaluru,MP,India,,CLOSED
,Store_9762,,Kolkata,TS,India,2021-03-24,RENOVATION
S9763,Store_9763,CENTRAL,,TN,India,2023-01-07,
S9764,Store_9764,,,MH,India,2022-07-30,OPEN
S9765,,CENTRAL,Delhi,TN,,2025-11-16,RENOVATION
,Store_9766,EAST,Bengaluru,KA,India,,CLOSED
S9767,Store_9767,NORTH,Kochi,TS,India,,
S9768,,,Chennai,MP,India,2026-01-19,CLOSED
,Store_9769,WEST,Pune,TS,,2021-12-01,RENOVATION
S9770,Store_9770,EAST,,,India,2022-04-29,OPEN
S9771,Store_9771,,Indore,MP,India,,CLOSED
,Store_9772,WEST,Bengaluru,MH,,2022-11-09,RENOVATION
,,SOUTH,Indore,TN,India,2025-03-01,OPEN
S9774,,NORTH,Delhi,DL,,2021-02-17,CLOSED
S9775,,NORTH,Chennai,TN,India,,CLOSED
S9776,Store_9776,,Chennai,KL,,2022-07-27,CLOSED
,Store_9777,EAST,Chennai,MP,,2023-03-03,RENOVATION
S9778,Store_9778,,Kochi,TN,India,,RENOVATION
S9779,Store_9779,WEST,Jaipur,,,2022-07-26,CLOSED
S9780,,SOUTH,Bengaluru,TS,India,,OPEN
S9781,Store_9781,,Delhi,WB,,2025-05-11,CLOSED
S9782,Store_9782,,,MP,India,2022-11-22,OPEN
S9783,,CENTRAL,,MH,India,2024-05-13,RENOVATION
,,CENTRAL,Bengaluru,TS,India,2024-05-02,CLOSED
S9785,,NORTH,Pune,TN,India,,OPEN
S9786,Store_9786,EAST,,,India,2025-12-01,RENOVATION
S9787,,CENTRAL,Hyderabad,TS,,2024-11-26,OPEN
S9788,,WEST,Indore,MP,India,2023-03-26,
,Store_9789,NORTH,Bengaluru,KA,India,,RENOVATION
S9790,Store_9790,SOUTH,,TN,India,,RENOVATION
S9791,Store_9791,CENTRAL,Mumbai,KA,India,,
,Store_9792,NORTH,Bengaluru,KL,,2023-06-21,OPEN
S9793,Store_9793,CENTRAL,,TS,India,,RENOVATION
S9794,Store_9794,EAST,Hyderabad,MP,,,OPEN
S9795,Store_9795,WEST,Delhi,MP,India,,
S9796,,NORTH,Hyderabad,KA,India,2024-04-14,
S9797,Store_9797,,,DL,India,2022-12-04,RENOVATION
S9798,,,Pune,MH,India,2024-06-13,CLOSED
S9799,,EAST,,DL,India,2022-02-22,CLOSED
S9800,Store_9800,CENTRAL,Bengaluru,MH,India,,
S9801,,CENTRAL,Chennai,,India,2022-01-09,CLOSED
S9802,Store_9802,,Hyderabad,,India,2025-05-01,CLOSED
S9803,,CENTRAL,Bengaluru,MH,India,2025-07-29,
S9804,Store_9804,WEST,Jaipur,MH,,,RENOVATION
S9805,Store_9805,WEST,Jaipur,,India,,CLOSED
S9806,Store_9806,NORTH,Delhi,,India,,OPEN
,Store_9807,SOUTH,Indore,MP,,2024-05-12,RENOVATION
,Store_9808,,Mumbai,TS,India,2022-04-30,OPEN
S9809,,EAST,,RJ,India,2024-07-15,RENOVATION
,Store_9810,,Kochi,MH,India,2025-02-27,CLOSED
S9811,,WEST,Kochi,DL,India,2025-02-14,
S9812,,,Kolkata,KL,India,2025-06-07,CLOSED
,Store_9813,WEST,Kochi,TN,India,2021-02-27,
,Store_9814,,Kolkata,TN,India,2022-05-15,RENOVATION
,Store_9815,CENTRAL,Kolkata,,India,2021-07-10,CLOSED
S9816,Store_9816,,Pune,KA,India,,OPEN
,Store_9817,,Kochi,KL,India,2024-12-11,OPEN
S9818,Store_9818,WEST,,,India,2023-09-17,RENOVATION
S9819,Store_9819,WEST,Kolkata,,India,2021-07-17,
S9820,Store_9820,EAST,,KL,,2025-08-03,RENOVATION
S9821,Store_9821,CENTRAL,Hyderabad,KL,,2023-09-17,
S9822,,,Hyderabad,KA,India,2022-09-26,RENOVATION
S9823,Store_9823,NORTH,,DL,India,,RENOVATION
S9824,,SOUTH,Chennai,RJ,India,2025-10-29,
S9825,Store_9825,WEST,Hyderabad,RJ,,2022-05-01,
S9826,Store_9826,,Kochi,MP,India,2022-05-20,
,Store_9827,SOUTH,,TN,India,2022-01-26,CLOSED
S9828,Store_9828,,,DL,India,2025-01-16,OPEN
,Store_9829,NORTH,,RJ,India,2021-04-14,RENOVATION
,Store_9830,NORTH,,RJ,India,2024-01-11,OPEN
S9831,Store_9831,NORTH,Chennai,DL,,,CLOSED
,Store_9832,,Indore,RJ,India,2022-12-16,CLOSED
,Store_9833,,Mumbai,TN,India,2025-06-20,RENOVATION
S9834,Store_9834,WEST,Bengaluru,TN,,2022-08-24,
S9835,Store_9835,SOUTH,Chennai,DL,India,,
S9836,Store_9836,,Hyderabad,MP,,2024-11-02,CLOSED
,Store_9837,,Mumbai,MP,India,2021-09-22,OPEN
S9838,Store_9838,EAST,Mumbai,TS,,,OPEN
,Store_9839,SOUTH,Kochi,,India,2021-09-01,CLOSED
S9840,Store_9840,EAST,,RJ,India,2023-11-08,
S9841,Store_9841,,Jaipur,TS,India,,OPEN
,Store_9842,NORTH,Delhi,,India,2023-10-13,RENOVATION
S9843,Store_9843,CENTRAL,Kochi,RJ,,,RENOVATION
S9844,Store_9844,,Bengaluru,,India,2021-09-06,CLOSED
S9845,Store_9845,,Chennai,RJ,,2025-12-04,CLOSED
S9846,,,Kolkata,MP,India,2023-12-01,RENOVATION
,,EAST,Jaipur,KL,India,2021-09-30,RENOVATION
S9848,Store_9848,,,MH,India,2024-04-08,CLOSED
S9849,,CENTRAL,Kolkata,KA,,2024-02-29,OPEN
,,WEST,Pune,WB,India,2022-01-30,OPEN
S9851,Store_9851,,Mumbai,WB,,2025-04-08,RENOVATION
S9852,Store_9852,CENTRAL,Indore,RJ,,,RENOVATION
,Store_9853,EAST,Mumbai,WB,,2021-05-19,CLOSED
S9854,Store_9854,CENTRAL,Indore,MP,,,RENOVATION
S9855,,WEST,Bengaluru,,India,2026-01-02,RENOVATION
S9856,Store_9856,WEST,Kolkata,,,2025-07-10,CLOSED
S9857,Store_9857,WEST,,MP,India,,RENOVATION
S9858,,,Chennai,RJ,India,2023-12-24,OPEN
,Store_9859,EAST,Indore,WB,India,2021-08-09,
S9860,Store_9860,,Kolkata,WB,,2024-04-11,RENOVATION
S9861,Store_9861,,Indore,MP,India,,OPEN
S9862,Store_9862,SOUTH,Mumbai,DL,,,CLOSED
,Store_9863,WEST,Pune,TS,India,,OPEN
S9864,,SOUTH,,RJ,India,2024-03-21,CLOSED
,Store_9865,SOUTH,,WB,India,2023-10-03,CLOSED
,Store_9866,EAST,Kolkata,,India,2024-07-26,RENOVATION
S9867,Store_9867,CENTRAL,,,India,2021-04-16,RENOVATION
S9868,Store_9868,EAST,Kochi,TS,,2025-07-26,
S9869,Store_9869,EAST,Chennai,,India,2022-09-13,
,Store_9870,NORTH,Kochi,MH,,2023-07-12,RENOVATION
S9871,Store_9871,NORTH,Kochi,KL,,,CLOSED
S9872,Store_9872,CENTRAL,,KA,India,2023-01-10,
S9873,Store_9873,WEST,,RJ,,2021-08-26,CLOSED
,Store_9874,,Indore,KL,India,2021-05-08,OPEN
,Store_9875,,Kolkata,RJ,India,2023-10-07,OPEN
S9876,Store_9876,SOUTH,Kochi,,,2024-03-25,CLOSED
S9877,Store_9877,EAST,Delhi,TN,India,,
S9878,Store_9878,,Kolkata,MP,,2022-06-02,RENOVATION
S9879,Store_9879,WEST,Mumbai,,,2023-10-05,OPEN
S9880,,EAST,Chennai,MP,India,2024-09-09,
S9881,,EAST,Delhi,MH,India,2022-11-15,
,Store_9882,SOUTH,Kolkata,MP,,2024-05-11,CLOSED
S9883,,WEST,Hyderabad,RJ,,2023-08-22,OPEN
S9884,Store_9884,WEST,,WB,India,2021-08-08,
S9885,Store_9885,EAST,Jaipur,,India,2024-08-02,
S9886,Store_9886,EAST,,KA,India,2025-08-29,
S9887,,EAST,Jaipur,TN,India,,CLOSED
,Store_9888,NORTH,Chennai,DL,India,2021-09-28,
S9889,Store_9889,,,KL,India,2022-01-11,RENOVATION
,Store_9890,EAST,Kolkata,,India,2024-08-06,RENOVATION
,Store_9891,WEST,Mumbai,WB,India,2023-03-26,
S9892,Store_9892,CENTRAL,Chennai,DL,India,,
S9893,Store_9893,CENTRAL,,DL,India,2023-02-10,
S9894,Store_9894,WEST,,TS,India,2025-12-19,
,Store_9895,EAST,Jaipur,,India,2024-12-01,CLOSED
,Store_9896,NORTH,Kochi,WB,India,2022-04-16,
S9897,,CENTRAL,Kochi,,India,2025-12-17,OPEN
S9898,Store_9898,,,KL,India,2022-10-11,CLOSED
,Store_9899,,Delhi,KL,India,2023-07-03,CLOSED
S9900,Store_9900,,Delhi,WB,,2022-10-31,CLOSED
S9901,Store_9901,,Jaipur,DL,India,2024-06-22,
S9902,Store_9902,NORTH,Chennai,RJ,India,,
S9903,Store_9903,WEST,Hyderabad,,India,2024-08-27,
S9904,Store_9904,CENTRAL,Chennai,TN,,2023-01-31,
S9905,,,Kochi,MP,India,2023-07-19,CLOSED
S9906,Store_9906,,Jaipur,,India,2025-03-13,OPEN
,Store_9907,WEST,,KL,India,2021-11-19,CLOSED
,Store_9908,CENTRAL,Kochi,,India,2025-01-16,RENOVATION
,Store_9909,EAST,Bengaluru,RJ,India,,OPEN
S9910,,WEST,Pune,TS,India,,OPEN
S9911,Store_9911,WEST,,,India,2025-01-05,OPEN
,Store_9912,EAST,,RJ,India,2023-07-06,CLOSED
S9913,Store_9913,,Delhi,,India,2021-09-06,RENOVATION
S9914,Store_9914,,Hyderabad,KA,,2021-10-24,OPEN
S9915,Store_9915,WEST,Chennai,DL,India,,
,Store_9916,WEST,Delhi,,India,2024-09-16,RENOVATION
S9917,Store_9917,EAST,,WB,India,,CLOSED
,,NORTH,Kochi,MP,India,2025-07-04,RENOVATION
S9919,,WEST,Jaipur,,India,2025-07-28,CLOSED
S9920,Store_9920,NORTH,,DL,India,,CLOSED
S9921,Store_9921,NORTH,Indore,MH,,2023-02-12,
S9922,Store_9922,,Indore,,India,2023-10-19,RENOVATION
S9923,,NORTH,Kolkata,KA,India,,CLOSED
S9924,Store_9924,NORTH,,TN,India,2024-05-29,
S9925,,SOUTH,Indore,MP,India,2024-03-26,
S9926,,SOUTH,Jaipur,WB,,2022-06-13,RENOVATION
S9927,,EAST,Pune,DL,,2024-02-16,CLOSED
,Store_9928,,Delhi,MP,India,2023-11-17,OPEN
,,NORTH,Jaipur,RJ,India,2023-03-30,RENOVATION
S9930,,NORTH,Indore,,India,2025-11-03,CLOSED
S9931,Store_9931,CENTRAL,,TS,,2025-11-09,RENOVATION
S9932,Store_9932,CENTRAL,Kochi,WB,,2025-12-15,
,Store_9933,WEST,Mumbai,,India,2023-06-17,RENOVATION
S9934,Store_9934,,,TN,India,2022-07-11,CLOSED
,,CENTRAL,Indore,KA,India,2021-05-24,RENOVATION
S9936,Store_9936,CENTRAL,,,India,2021-08-13,RENOVATION
S9937,,SOUTH,Delhi,,India,2022-05-27,CLOSED
S9938,,EAST,Mumbai,,India,2023-11-03,RENOVATION
S9939,Store_9939,SOUTH,Bengaluru,RJ,,2025-12-28,
S9940,Store_9940,EAST,Kolkata,,India,2021-04-20,
S9941,Store_9941,SOUTH,,KA,India,,RENOVATION
S9942,Store_9942,,,RJ,India,2025-08-21,CLOSED
S9943,Store_9943,NORTH,Indore,,India,,OPEN
S9944,Store_9944,CENTRAL,,TS,,2025-02-07,CLOSED
S9945,Store_9945,CENTRAL,Indore,,India,,OPEN
,Store_9946,NORTH,Jaipur,WB,,2025-09-14,OPEN
S9947,Store_9947,CENTRAL,,TS,India,,RENOVATION
S9948,Store_9948,,Bengaluru,,India,2022-01-21,RENOVATION
S9949,Store_9949,SOUTH,Kolkata,,India,2024-09-06,
S9950,,,Hyderabad,MP,India,2025-11-25,CLOSED
S9951,Store_9951,,Mumbai,KA,India,,OPEN
,Store_9952,SOUTH,Bengaluru,,India,2024-01-01,RENOVATION
S9953,Store_9953,CENTRAL,Bengaluru,TN,,,OPEN
S9954,Store_9954,,Chennai,,India,2022-08-03,OPEN
S9955,,SOUTH,Delhi,,India,2025-02-06,CLOSED
S9956,,NORTH,Hyderabad,,India,2023-06-09,RENOVATION
,Store_9957,WEST,Hyderabad,KA,,2021-12-04,RENOVATION
S9958,Store_9958,SOUTH,Bengaluru,MP,India,,
S9959,Store_9959,EAST,Chennai,MP,,2024-09-05,
S9960,,WEST,Pune,,India,2024-04-11,CLOSED
,Store_9961,SOUTH,Indore,WB,,2024-10-03,RENOVATION
S9962,,,Delhi,KL,India,2021-05-07,RENOVATION
S9963,Store_9963,,Kochi,KA,India,2022-09-12,
S9964,Store_9964,,Bengaluru,DL,India,2022-07-31,
S9965,Store_9965,CENTRAL,,,India,2022-10-09,CLOSED
S9966,Store_9966,EAST,Hyderabad,,India,,CLOSED
S9967,Store_9967,WEST,Pune,TS,,2025-01-12,
S9968,Store_9968,EAST,,MH,India,,OPEN
S9969,Store_9969,WEST,,KA,India,2025-08-24,
S9970,,,Kolkata,RJ,India,2025-06-08,OPEN
S9971,Store_9971,,Indore,TS,India,,CLOSED
S9972,Store_9972,SOUTH,,TS,India,2021-03-09,
,Store_9973,EAST,Kochi,KA,India,2025-04-05,
S9974,Store_9974,NORTH,,DL,India,,OPEN
S9975,Store_9975,WEST,Delhi,MH,,2024-08-01,
S9976,,,Kochi,MP,India,2021-04-16,OPEN
S9977,Store_9977,EAST,Delhi,,India,,OPEN
S9978,Store_9978,WEST,Kochi,TN,,,RENOVATION
S9979,Store_9979,EAST,,,India,2023-03-27,RENOVATION
S9980,,EAST,,WB,India,2023-10-03,CLOSED
S9981,,NORTH,Chennai,TN,India,,CLOSED
S9982,Store_9982,NORTH,Chennai,,India,,RENOVATION
,Store_9983,EAST,Delhi,MP,India,2022-03-12,
S9984,Store_9984,EAST,Delhi,,India,,CLOSED
S9985,Store_9985,SOUTH,,KA,India,,RENOVATION
,Store_9986,,Delhi,MH,India,2025-08-17,OPEN
S9987,Store_9987,NORTH,Pune,MP,India,,
,Store_9988,,Bengaluru,MP,India,2022-07-24,CLOSED
S9989,Store_9989,SOUTH,,,India,2024-05-12,OPEN
,Store_9990,CENTRAL,Kochi,TN,India,,OPEN
S9991,,EAST,Chennai,,India,2021-07-13,CLOSED
,Store_9992,SOUTH,,MP,India,2021-10-30,CLOSED
,Store_9993,SOUTH,Chennai,MP,,2024-08-21,CLOSED
S9994,Store_9994,NORTH,,KA,India,,OPEN
S9995,,,Bengaluru,KA,India,2023-10-02,CLOSED
S9996,Store_9996,,Mumbai,DL,India,2023-10-20,
S9997,Store_9997,,Indore,WB,India,2024-11-04,
S9998,,CENTRAL,,KA,India,2023-12-01,CLOSED
S9999,Store_9999,CENTRAL,Bengaluru,,India,,RENOVATION
S10000,Store_10000,WEST,,RJ,,2024-12-26,RENOVATION
,Store_10001,WEST,Kochi,,India,2024-07-10,CLOSED
S10002,Store_10002,,Bengaluru,WB,India,2024-06-16,
S10003,,SOUTH,Indore,KA,India,2024-10-16,
,Store_10004,NORTH,Pune,,India,2021-02-07,OPEN
S10005,,,Hyderabad,MH,India,2021-08-07,RENOVATION
,Store_10006,EAST,Pune,TS,India,2023-04-20,
S10007,Store_10007,,Chennai,RJ,,2022-12-16,OPEN
,,SOUTH,Delhi,TS,India,2024-01-03,OPEN
